NUMPED;DATAPED;HORAPED;CODCLIEN;ES;FINALIDNFE;SITUACAO;PESO;PRAZOPGTO;VALORPRODS;VALORDESC;VALOR;VALBASEICMS;VALICMS;COMISSAO
553.452;05.04.2022;15:42:29;1.683;S;1;2;26,826;14;677,06;0,00;677,06;596,42;84,09;0,00
553.453;05.04.2022;15:49:26;2.018;S;1;3;40,850;28;1.125,13;0,00;1.125,13;1.047,51;136,22;3,00
553.454;05.04.2022;15:52:58;1.819;S;1;3;45,350;21;1.512,23;0,00;1.512,23;1.457,19;176,63;3,00
553.455;05.04.2022;15:51:59;1.154;S;1;2;2,158;10;76,20;0,00;76,20;76,20;9,14;0,00
553.456;05.04.2022;15:54:35;1.095;S;1;2;54,200;14;472,25;0,00;472,25;472,25;56,67;3,00
553.457;05.04.2022;15:59:27;1.598;S;1;2;6,805;10;172,54;0,00;172,54;116,20;20,29;0,00
553.458;05.04.2022;16:30:57;2.004;S;1;2;24,560;14;941,42;0,00;941,42;627,64;112,98;0,00
553.459;05.04.2022;16:38:40;2.499;S;1;2;54,782;14;1.411,25;0,00;1.411,25;1.269,33;142,28;0,00
553.460;05.04.2022;16:36:33;1.238;S;1;2;14,050;21;275,08;0,00;275,08;236,39;23,95;0,00
553.461;05.04.2022;17:44:21;1.479;S;1;2;18,580;14;412,39;0,00;412,39;374,35;49,49;0,00
553.462;06.04.2022;06:01:26;1.216;S;1;2;22,400;14;466,10;0,00;466,10;310,75;55,93;3,00
553.463;06.04.2022;06:02:38;2.018;S;1;2;46,450;28;1.384,97;0,00;1.384,97;1.307,35;136,22;3,00
553.464;06.04.2022;06:04:06;2.303;S;1;2;16,500;14;796,12;0,00;796,12;626,10;95,54;0,00
553.465;06.04.2022;07:40:59;2.638;S;1;2;0,860;0;14,09;0,00;14,09;14,09;0,00;3,00
553.466;06.04.2022;08:18:36;2.644;S;1;2;2,780;0;80,66;0,00;80,66;62,99;6,36;0,00
553.467;06.04.2022;08:32:32;2.640;S;1;2;2,536;0;34,75;0,00;34,75;34,75;0,64;0,00
553.468;06.04.2022;08:48:14;2.528;S;1;2;10,400;7;260,34;0,00;260,34;234,10;22,77;0,00
553.469;06.04.2022;09:00:19;2.271;S;1;2;16,790;14;260,46;0,00;260,46;238,70;7,84;3,00
553.470;06.04.2022;08:50:08;1.098;S;1;2;31,400;0;459,01;0,00;459,01;345,32;48,11;0,00
553.471;06.04.2022;08:52:27;2.017;S;1;2;5,000;0;164,70;0,00;164,70;164,70;19,76;0,00
553.472;06.04.2022;09:09:23;2.017;S;1;2;20,250;0;182,08;0,00;182,08;156,50;25,78;0,00
553.473;06.04.2022;09:03:33;2.636;S;1;2;0,450;0;3,50;0,00;3,50;3,50;0,00;0,00
553.474;06.04.2022;09:04:19;2.636;S;1;2;0,850;0;13,02;0,00;13,02;13,02;0,00;0,00
553.475;06.04.2022;09:04:41;2.636;S;1;2;0,000;0;7,00;0,00;7,00;7,00;0,00;0,00
553.476;06.04.2022;09:37:57;1.332;S;1;2;8,850;14;214,99;0,00;214,99;202,34;22,10;0,00
553.477;06.04.2022;09:40:29;1.673;S;1;2;15,810;7;503,01;0,00;503,01;491,46;40,13;0,00
553.479;06.04.2022;10:10:40;1.041;S;1;2;9,430;14;243,19;0,00;243,19;237,52;18,28;0,00
553.481;06.04.2022;10:16:31;2.504;S;1;2;0,900;7;12,66;0,00;12,66;12,66;0,00;0,00
553.482;06.04.2022;14:44:07;1.894;S;1;2;78,550;14;1.351,23;0,00;1.351,23;1.077,56;113,80;0,00
553.483;06.04.2022;10:39:40;2.026;S;1;2;20,220;28;187,62;0,00;187,62;125,09;22,52;0,00
553.484;06.04.2022;10:56:49;3.339;S;1;2;1,400;0;22,80;0,00;22,80;20,06;3,61;0,00
553.486;06.04.2022;11:13:37;2.034;S;1;2;4,370;14;123,65;0,00;123,65;116,46;12,89;0,00
553.487;06.04.2022;11:19:45;1.952;S;1;2;5,000;14;84,10;0,00;84,10;32,71;5,89;0,00
553.488;06.04.2022;11:35:29;2.677;S;1;2;0,190;0;7,50;0,00;7,50;7,50;0,00;0,00
553.489;06.04.2022;11:36:18;3.369;S;1;2;0,000;0;5,00;0,00;5,00;5,00;0,00;0,00
553.490;06.04.2022;11:58:29;1.457;S;1;2;10,158;14;526,28;0,00;526,28;350,87;63,16;0,00
553.491;06.04.2022;12:19:08;2.253;S;1;3;405,200;0;6.350,36;0,00;6.350,36;4.879,51;595,53;3,00
553.492;06.04.2022;12:14:35;3.387;S;1;2;4,224;14;172,13;0,00;172,13;126,41;16,46;0,00
553.493;06.04.2022;12:33:41;3.385;S;1;2;5,568;7;589,77;0,00;589,77;477,45;45,34;0,00
553.495;06.04.2022;12:51:15;1.203;S;1;3;45,600;14;679,08;0,00;679,08;415,96;74,87;0,00
553.496;06.04.2022;12:58:32;1.848;S;1;2;52,000;14;888,82;0,00;888,82;467,02;84,06;0,00
553.497;06.04.2022;12:59:46;2.020;S;1;2;15,800;20;555,69;0,00;555,69;245,25;35,56;0,00
553.498;06.04.2022;14:26:56;2.152;S;1;3;58,960;14;1.185,85;0,00;1.185,85;1.105,59;98,39;3,00
553.499;06.04.2022;13:05:18;2.309;S;1;2;16,688;14;499,31;0,00;499,31;444,73;49,30;0,00
553.500;06.04.2022;13:04:33;1.281;S;1;2;19,100;14;634,80;0,00;634,80;561,99;81,39;0,00
553.501;06.04.2022;13:23:54;2.017;S;1;2;13,500;0;189,90;0,00;189,90;189,90;0,00;0,00
553.502;06.04.2022;13:31:36;2.125;S;1;2;33,080;14;1.159,53;0,00;1.159,53;960,42;119,05;0,00
553.503;06.04.2022;13:33:51;1.897;S;1;3;23,368;14;464,51;0,00;464,51;311,98;49,20;0,00
553.505;06.04.2022;13:40:59;3.196;S;1;2;1,000;0;17,50;0,00;17,50;11,67;2,10;0,00
553.506;06.04.2022;13:42:33;2.643;S;1;2;0,900;0;46,99;0,00;46,99;46,99;1,38;0,00
553.507;06.04.2022;13:44:04;3.264;S;1;2;3,120;0;60,71;0,00;60,71;41,39;4,18;0,00
553.508;06.04.2022;13:44:40;2.641;S;1;2;0,590;0;8,20;0,00;8,20;8,20;0,00;0,00
553.509;06.04.2022;13:47:00;2.639;S;1;2;4,105;0;124,64;0,00;124,64;121,18;2,52;0,00
553.510;06.04.2022;13:56:53;3.395;S;1;2;3,000;7;37,17;0,00;37,17;14,46;2,60;0,00
553.511;06.04.2022;14:23:28;2.017;S;1;2;14,820;0;338,35;0,00;338,35;326,17;20,62;0,00
553.512;06.04.2022;14:25:11;1.347;S;1;2;26,180;14;284,88;0,00;284,88;196,86;35,44;3,00
553.513;06.04.2022;14:35:12;1.308;S;1;2;81,250;14;1.812,93;0,00;1.812,93;1.602,46;188,55;0,00
553.514;06.04.2022;14:39:09;1.760;S;1;2;26,480;14;749,82;0,00;749,82;586,72;68,79;0,00
553.515;06.04.2022;14:42:19;3.255;S;1;2;3,390;0;115,50;0,00;115,50;74,92;13,49;0,00
553.516;06.04.2022;14:46:40;3.168;S;1;2;30,000;21;1.153,57;0,00;1.153,57;840,81;138,43;0,00
553.517;06.04.2022;14:48:29;2.309;S;1;2;0,236;14;20,39;0,00;20,39;13,59;2,45;0,00
553.518;06.04.2022;15:08:53;1.886;S;1;2;18,430;21;617,83;0,00;617,83;492,08;45,28;3,00
553.519;06.04.2022;14:53:10;1.375;S;1;3;38,680;14;934,41;0,00;934,41;363,39;65,41;3,00
553.520;06.04.2022;14:58:54;2.507;S;1;2;0,102;0;6,96;0,00;6,96;4,64;0,84;0,00
553.521;06.04.2022;15:45:57;2.434;S;1;2;43,650;14;923,05;0,00;923,05;646,88;104,37;0,00
553.522;06.04.2022;15:24:20;1.479;S;1;2;48,140;14;895,35;0,00;895,35;444,82;63,93;0,00
553.523;06.04.2022;15:28:31;2.020;S;1;2;16,820;20;581,10;0,00;581,10;262,19;38,61;0,00
553.525;06.04.2022;15:31:00;1.298;S;1;2;14,900;0;168,93;0,00;168,93;121,93;16,92;0,00
553.526;06.04.2022;15:34:48;2.271;S;1;2;65,404;14;1.204,50;0,00;1.204,50;1.093,66;111,81;3,00
553.527;06.04.2022;15:58:38;1.992;S;1;2;11,000;0;223,35;0,00;223,35;223,35;17,80;0,00
553.528;06.04.2022;16:08:47;2.627;S;1;3;73,000;14;2.443,33;0,00;2.443,33;2.277,08;311,05;3,00
553.529;06.04.2022;16:10:44;2.667;S;1;3;51,100;14;2.250,76;0,00;2.250,76;2.086,24;270,31;0,00
553.530;06.04.2022;16:30:19;2.424;S;1;3;92,720;14;2.166,14;0,00;2.166,14;1.829,20;259,94;0,00
553.531;06.04.2022;16:33:46;1.868;S;1;2;7,190;14;299,03;0,00;299,03;273,55;35,88;0,00
553.532;06.04.2022;16:42:58;1.868;S;1;2;6,408;14;217,47;0,00;217,47;191,99;26,10;0,00
553.533;06.04.2022;16:44:56;1.868;S;1;2;7,788;14;242,77;0,00;242,77;217,29;30,65;0,00
553.534;06.04.2022;16:55:06;1.868;S;1;2;8,058;14;237,20;0,00;237,20;213,58;29,98;0,00
553.535;06.04.2022;17:31:55;2.312;S;1;2;19,700;14;339,12;0,00;339,12;230,93;38,96;0,00
553.536;07.04.2022;05:59:56;2.040;S;1;2;24,700;14;872,16;0,00;872,16;872,16;104,66;0,00
553.537;07.04.2022;06:01:52;1.372;S;1;2;12,500;14;441,38;0,00;441,38;441,38;52,97;3,00
553.538;07.04.2022;06:30:24;1.747;S;1;2;33,844;14;715,83;0,00;715,83;612,59;58,05;0,00
553.540;07.04.2022;07:26:38;2.017;S;1;2;0,300;0;5,10;0,00;5,10;5,10;0,00;0,00
553.541;07.04.2022;08:15:35;2.424;S;1;2;1,700;14;101,48;0,00;101,48;89,30;16,07;0,00
553.544;07.04.2022;08:34:24;3.395;S;1;2;2,040;7;40,00;0,00;40,00;40,00;0,00;0,00
553.545;07.04.2022;08:36:23;1.542;S;1;2;2,300;14;27,93;0,00;27,93;27,93;0,00;0,00
553.546;07.04.2022;08:51:26;1.332;S;1;2;13,320;14;391,75;0,00;391,75;358,86;47,01;0,00
553.547;07.04.2022;09:02:35;1.332;S;1;2;5,000;14;164,70;0,00;164,70;164,70;19,76;0,00
553.548;07.04.2022;09:14:36;2.434;S;1;2;5,000;14;110,80;0,00;110,80;110,80;0,00;0,00
553.549;07.04.2022;09:14:53;1.353;S;1;2;15,000;14;215,28;0,00;215,28;83,72;15,07;0,00
553.550;07.04.2022;09:18:09;1.041;S;1;2;21,720;14;385,58;0,00;385,58;351,31;34,94;0,00
553.551;07.04.2022;09:19:31;2.636;S;1;2;0,000;0;7,00;0,00;7,00;7,00;0,00;0,00
553.552;07.04.2022;09:20:14;2.636;S;1;2;0,450;0;3,50;0,00;3,50;3,50;0,00;0,00
553.553;07.04.2022;09:46:21;1.085;S;1;2;16,512;7;396,53;0,00;396,53;191,08;30,77;0,00
553.554;07.04.2022;10:13:10;1.559;S;1;2;0,160;0;14,38;0,00;14,38;9,59;1,73;0,00
553.555;07.04.2022;10:27:14;1.007;S;1;2;2,314;0;72,45;0,00;72,45;66,94;3,84;0,00
553.556;07.04.2022;10:35:31;2.017;S;1;2;13,500;0;189,90;0,00;189,90;189,90;0,00;0,00
553.557;07.04.2022;11:05:05;2.979;S;1;2;1,800;14;310,80;0,00;310,80;273,50;0,00;3,00
553.558;07.04.2022;11:12:38;1.673;S;1;2;17,300;7;465,41;0,00;465,41;441,73;51,15;0,00
553.559;07.04.2022;11:17:31;1.484;S;1;2;2,810;0;59,05;0,00;59,05;42,72;7,69;0,00
553.560;07.04.2022;11:20:41;1.666;S;1;2;2,800;0;134,52;0,00;134,52;99,41;17,89;0,00
553.561;07.04.2022;11:42:32;1.175;S;1;2;14,250;14;326,63;0,00;326,63;326,63;15,00;0,00
553.562;07.04.2022;12:36:06;1.968;S;1;2;11,000;14;167,04;0,00;167,04;111,37;20,05;3,00
553.564;07.04.2022;13:06:42;1.041;S;1;2;4,100;14;19,40;0,00;19,40;19,40;2,33;0,00
553.566;07.04.2022;13:34:30;2.146;S;1;2;10,160;14;177,60;0,00;177,60;143,76;12,19;0,00
553.567;07.04.2022;13:40:53;1.464;S;1;2;3,260;0;136,60;0,00;136,60;136,60;16,39;0,00
553.568;07.04.2022;13:37:43;1.238;S;1;2;0,000;21;0,00;0,00;0,00;0,00;0,00;0,00
553.569;07.04.2022;13:58:44;3.246;S;1;2;3,489;0;216,85;0,00;216,85;193,30;23,26;0,00
553.570;07.04.2022;13:54:15;1.041;S;1;2;0,576;14;14,43;0,00;14,43;9,62;1,73;0,00
553.571;07.04.2022;14:24:29;1.448;S;1;2;4,300;0;27,37;0,00;27,37;27,37;0,00;0,00
553.572;07.04.2022;14:31:50;1.320;S;1;2;33,091;28;1.092,36;0,00;1.092,36;857,97;95,97;3,00
553.573;07.04.2022;14:26:25;1.741;S;1;2;160,150;0;4.464,92;0,00;4.464,92;4.234,52;493,18;0,00
553.574;07.04.2022;14:33:17;1.218;S;1;3;39,725;14;1.196,78;0,00;1.196,78;851,58;58,40;0,00
553.576;07.04.2022;14:38:58;2.069;S;1;2;75,475;21;2.345,88;0,00;2.345,88;1.847,19;273,19;0,00
553.578;07.04.2022;14:41:21;1.128;S;1;2;11,200;14;378,28;0,00;378,28;378,28;37,65;0,00
553.579;07.04.2022;14:43:37;2.628;S;1;2;26,350;14;627,62;0,00;627,62;544,11;75,32;3,00
553.580;07.04.2022;14:44:47;2.323;S;1;2;10,550;14;403,85;0,00;403,85;403,85;48,46;0,00
553.581;07.04.2022;14:46:25;3.234;S;1;2;51,324;14;1.949,51;0,00;1.949,51;1.628,91;233,95;3,00
553.582;07.04.2022;14:47:06;1.814;S;1;3;49,350;14;1.742,55;0,00;1.742,55;1.742,55;209,11;3,00
553.583;07.04.2022;14:52:44;1.119;S;1;2;33,310;14;784,48;0,00;784,48;523,01;94,14;0,00
553.584;07.04.2022;15:18:20;2.110;S;1;3;46,100;14;319,80;0,00;319,80;319,80;24,97;3,00
553.585;07.04.2022;15:11:51;3.377;S;1;3;46,500;14;629,28;0,00;629,28;244,73;44,05;0,00
553.586;07.04.2022;15:19:34;1.108;S;1;2;49,714;14;535,61;0,00;535,61;454,00;62,68;0,00
553.589;07.04.2022;15:26:10;1.580;S;1;3;39,165;14;620,51;0,00;620,51;485,37;63,59;3,00
553.590;07.04.2022;15:27:16;2.175;S;1;2;26,300;14;625,70;0,00;625,70;542,19;75,09;3,00
553.591;07.04.2022;15:30:39;2.495;S;1;2;10,476;0;189,48;0,00;189,48;159,10;22,46;0,00
553.592;07.04.2022;15:32:16;1.808;S;1;2;25,500;14;559,56;0,00;559,56;314,79;56,66;3,00
553.593;07.04.2022;15:32:55;1.005;S;1;2;26,100;14;618,05;0,00;618,05;534,54;74,17;3,00
553.594;07.04.2022;15:36:47;1.683;S;1;2;20,820;14;292,08;0,00;292,08;292,08;12,69;0,00
553.595;07.04.2022;15:44:22;1.545;S;1;2;44,990;14;841,08;0,00;841,08;640,04;91,75;0,00
553.596;07.04.2022;15:57:37;1.063;S;1;2;18,442;7;459,14;0,00;459,14;249,09;40,33;0,00
553.597;07.04.2022;15:50:32;2.607;S;1;3;55,270;14;669,65;0,00;669,65;593,08;53,09;3,00
553.598;07.04.2022;15:52:42;1.372;S;1;2;8,530;14;315,49;0,00;315,49;249,85;44,97;3,00
553.599;07.04.2022;15:54:15;1.994;S;1;2;35,880;14;522,20;0,00;522,20;403,83;72,69;3,00
553.600;07.04.2022;15:59:45;1.081;S;1;2;9,150;14;264,45;0,00;264,45;204,10;28,11;2,00
553.601;07.04.2022;16:07:57;2.969;S;1;3;46,490;28;1.062,34;0,00;1.062,34;823,68;132,46;0,00
553.602;07.04.2022;16:16:39;1.520;S;1;1;190,009;7;4.078,29;0,00;4.078,29;3.367,28;391,48;0,00
553.603;07.04.2022;16:18:53;1.763;S;1;2;15,000;21;431,30;0,00;431,30;167,73;30,19;3,00
553.604;07.04.2022;16:21:44;1.418;S;1;2;9,410;14;286,95;0,00;286,95;267,49;34,58;0,00
553.605;07.04.2022;16:21:54;1.520;S;1;3;185,009;7;3.913,59;0,00;3.913,59;3.202,58;371,71;0,00
553.606;07.04.2022;16:23:42;2.148;S;1;3;60,000;14;727,20;0,00;727,20;484,82;87,27;0,00
553.607;07.04.2022;16:26:53;1.081;S;1;2;68,732;14;1.855,03;0,00;1.855,03;1.401,43;222,61;2,00
553.608;07.04.2022;16:29:21;3.404;S;1;3;34,160;19;1.085,57;0,00;1.085,57;864,09;155,54;0,00
553.609;07.04.2022;17:02:43;2.997;S;1;2;17,984;14;717,54;0,00;717,54;449,13;71,30;0,00
553.610;07.04.2022;17:00:32;2.136;S;1;2;30,890;14;355,25;0,00;355,25;254,48;43,42;3,00
553.611;07.04.2022;17:19:46;1.808;S;1;2;10,500;14;52,44;0,00;52,44;52,44;9,44;3,00
553.612;07.04.2022;17:30:42;3.189;S;1;2;5,260;14;199,62;0,00;199,62;199,62;23,95;3,00
553.613;07.04.2022;17:39:02;1.365;S;1;2;2,200;14;36,27;0,00;36,27;24,18;4,35;0,00
553.614;07.04.2022;18:05:53;2.507;S;1;2;4,436;0;127,51;0,00;127,51;116,69;16,98;0,00
553.615;08.04.2022;05:56:41;3.189;S;1;2;43,600;14;560,52;0,00;560,52;257,16;46,29;3,00
553.616;08.04.2022;06:00:34;1.874;S;1;2;48,456;14;1.487,42;0,00;1.487,42;1.355,74;156,41;0,00
553.617;08.04.2022;06:19:22;1.128;S;1;2;11,328;14;401,75;0,00;401,75;401,75;40,47;0,00
553.618;08.04.2022;06:25:35;2.424;S;1;2;10,210;14;397,76;0,00;397,76;336,43;52,75;0,00
553.619;08.04.2022;06:54:44;3.342;S;1;2;24,800;7;734,81;0,00;734,81;730,89;84,89;0,00
553.620;08.04.2022;07:04:32;2.623;S;1;2;8,900;10;79,35;0,00;79,35;68,85;6,17;0,00
553.621;08.04.2022;07:07:30;3.342;S;1;2;30,230;7;871,22;0,00;871,22;821,84;101,26;0,00
553.622;08.04.2022;07:33:23;1.673;S;1;2;12,400;7;369,54;0,00;369,54;369,54;36,86;0,00
553.623;08.04.2022;08:13:39;3.316;S;1;2;13,194;0;159,68;0,00;159,68;103,32;18,60;0,00
553.624;08.04.2022;08:27:09;1.529;S;1;2;10,955;0;307,91;0,00;307,91;148,88;18,22;0,00
553.625;08.04.2022;12:11:45;1.036;S;1;2;30,200;14;434,55;0,00;434,55;340,56;33,84;0,00
553.626;08.04.2022;08:30:42;1.041;S;1;2;12,666;14;151,07;0,00;151,07;143,15;15,42;0,00
553.627;08.04.2022;08:40:05;2.017;S;1;2;3,010;0;157,28;0,00;157,28;143,26;18,87;0,00
553.628;08.04.2022;08:40:33;1.332;S;1;2;13,611;14;495,72;0,00;495,72;433,98;56,97;0,00
553.629;08.04.2022;09:01:58;2.271;S;1;2;5,394;14;200,12;0,00;200,12;198,55;12,79;3,00
553.630;08.04.2022;08:59:52;1.518;S;1;2;1,538;14;55,05;0,00;55,05;55,05;6,61;0,00
553.631;08.04.2022;09:02:36;1.353;S;1;2;22,400;14;335,12;0,00;335,12;335,12;59,64;0,00
553.632;08.04.2022;09:33:36;1.122;S;1;2;7,296;14;288,31;0,00;288,31;206,68;29,39;0,00
553.633;08.04.2022;09:33:20;3.230;S;1;2;6,490;0;109,66;0,00;109,66;42,65;7,68;0,00
553.634;08.04.2022;09:35:10;1.285;S;1;2;13,875;14;509,43;0,00;509,43;416,39;33,50;0,00
553.635;08.04.2022;09:38:07;1.457;S;1;3;6,560;14;163,36;0,00;163,36;122,98;17,21;0,00
553.637;08.04.2022;09:59:55;2.133;S;1;2;5,033;14;179,92;0,00;179,92;152,94;22,00;0,00
553.639;08.04.2022;10:19:50;2.017;S;1;2;8,435;0;257,96;0,00;257,96;100,32;18,06;0,00
553.640;08.04.2022;10:17:50;2.374;S;1;2;6,381;14;157,00;0,00;157,00;138,37;6,71;0,00
553.641;08.04.2022;10:35:58;2.253;S;1;2;1.018,750;0;14.173,37;0,00;14.173,37;11.359,99;1.129,17;3,00
553.642;08.04.2022;10:24:31;1.185;S;1;2;20,500;14;722,55;0,00;722,55;597,71;107,59;0,00
553.643;08.04.2022;10:30:04;2.627;S;1;3;14,800;14;635,98;0,00;635,98;577,72;20,98;3,00
553.644;08.04.2022;10:36:26;2.020;S;1;2;37,050;20;431,40;0,00;431,40;315,14;34,37;0,00
553.645;08.04.2022;10:46:07;2.253;S;1;2;13,200;0;1.512,00;0,00;1.512,00;1.512,00;0,00;3,00
553.646;08.04.2022;10:54:00;2.017;S;1;2;9,110;0;321,30;0,00;321,30;234,99;37,27;0,00
553.647;08.04.2022;10:52:43;1.085;S;1;2;2,248;7;79,73;0,00;79,73;79,73;7,35;0,00
553.648;08.04.2022;11:08:28;2.253;S;1;2;1.018,750;0;14.173,37;0,00;14.173,37;11.359,99;1.129,17;3,00
553.649;08.04.2022;11:14:32;2.632;S;1;2;2,500;14;55,78;0,00;55,78;55,78;0,00;0,00
553.650;08.04.2022;11:28:13;1.423;S;1;2;57,980;19;2.189,22;0,00;2.189,22;2.110,34;238,87;0,00
553.651;08.04.2022;11:24:33;1.542;S;1;2;20,720;14;560,02;0,00;560,02;375,66;61,10;0,00
553.652;08.04.2022;11:33:38;2.545;S;1;2;1,660;0;151,00;0,00;151,00;143,33;2,76;0,00
553.653;08.04.2022;11:38:11;2.253;S;1;2;12,170;0;449,12;0,00;449,12;384,26;23,35;3,00
553.654;08.04.2022;11:38:38;1.119;S;1;2;1,028;14;23,44;0,00;23,44;23,44;0,00;0,00
553.655;08.04.2022;11:49:32;1.484;S;1;2;0,510;0;19,23;0,00;19,23;19,23;0,00;0,00
553.656;08.04.2022;12:11:02;2.652;S;1;2;13,583;0;319,82;0,00;319,82;304,13;14,94;0,00
553.657;08.04.2022;11:54:41;1.995;S;1;2;0,000;14;18,94;0,00;18,94;12,63;2,27;0,00
553.658;08.04.2022;12:46:12;1.249;S;1;2;13,680;14;293,01;0,00;293,01;220,65;35,16;0,00
553.659;08.04.2022;13:11:21;1.897;S;1;2;28,610;14;558,70;0,00;558,70;494,91;53,19;0,00
553.660;08.04.2022;13:14:33;2.309;S;1;2;11,870;14;401,08;0,00;401,08;365,90;22,95;0,00
553.661;08.04.2022;13:26:01;1.476;S;1;2;1,658;14;37,52;0,00;37,52;32,72;3,71;3,00
553.662;08.04.2022;13:32:18;2.549;S;1;2;5,820;0;330,01;0,00;330,01;220,02;39,60;0,00
553.663;08.04.2022;13:52:42;1.992;S;1;2;6,720;0;144,01;0,00;144,01;116,54;9,89;0,00
553.664;08.04.2022;14:00:48;2.630;S;1;2;7,638;14;131,87;0,00;131,87;104,42;12,51;0,00
553.666;08.04.2022;14:19:53;2.309;S;1;2;8,464;14;244,01;0,00;244,01;221,08;26,16;0,00
553.667;08.04.2022;14:17:47;1.281;S;1;3;39,920;14;1.493,40;0,00;1.493,40;1.277,09;129,87;0,00
553.669;08.04.2022;14:25:18;1.298;S;1;1;12,800;0;395,40;0,00;395,40;273,34;49,20;0,00
553.670;08.04.2022;14:26:41;1.298;S;1;2;20,420;0;339,67;0,00;339,67;256,96;29,78;0,00
553.671;08.04.2022;15:14:51;1.448;S;1;2;3,060;0;110,86;0,00;110,86;110,86;13,30;0,00
553.672;08.04.2022;14:59:08;1.320;S;1;2;2,228;28;95,71;0,00;95,71;75,43;13,58;3,00
553.673;08.04.2022;14:59:51;1.992;S;1;2;5,000;0;94,95;0,00;94,95;94,95;0,00;0,00
553.675;08.04.2022;15:43:33;1.518;S;1;2;1,036;14;37,08;0,00;37,08;37,08;4,45;0,00
553.676;08.04.2022;15:48:10;2.237;S;1;3;63,594;14;958,51;0,00;958,51;812,27;76,61;0,00
553.677;08.04.2022;16:30:42;1.673;S;1;2;4,090;7;128,12;0,00;128,12;110,59;15,37;0,00
553.678;08.04.2022;16:32:00;2.641;S;1;2;1,930;0;37,82;0,00;37,82;23,34;3,35;0,00
553.679;08.04.2022;16:43:31;2.253;S;1;2;15,000;0;300,00;0,00;300,00;200,01;36,00;3,00
553.680;08.04.2022;16:49:09;2.424;S;1;0;0,000;14;0,00;0,00;0,00;0,00;0,00;0,00
553.681;08.04.2022;17:27:56;2.525;S;1;2;1,898;0;47,25;0,00;47,25;31,50;5,67;0,00
553.682;08.04.2022;17:48:58;1.365;S;1;2;4,498;14;105,67;0,00;105,67;82,33;12,54;0,00
553.683;08.04.2022;17:56:12;2.507;S;1;2;6,050;0;179,77;0,00;179,77;167,40;17,88;0,00
553.685;08.04.2022;18:15:50;1.715;S;1;2;1,000;14;30,94;0,00;30,94;20,63;3,71;3,00
553.686;08.04.2022;18:19:46;1.715;S;1;2;4,638;14;305,18;0,00;305,18;268,56;48,34;3,00
553.687;08.04.2022;18:25:47;2.979;S;1;2;4,638;14;305,18;0,00;305,18;268,56;48,34;3,00
553.689;09.04.2022;09:44:15;2.636;S;1;2;0,000;0;14,00;0,00;14,00;14,00;0,00;0,00
553.690;09.04.2022;09:45:25;2.636;S;1;2;0,900;0;7,00;0,00;7,00;7,00;0,00;0,00
553.691;09.04.2022;09:50:08;1.332;S;1;2;1,934;14;74,60;0,00;74,60;74,60;7,36;0,00
553.692;09.04.2022;09:56:00;1.625;S;1;2;16,490;14;513,21;0,00;513,21;199,59;35,93;0,00
553.693;09.04.2022;10:06:47;3.316;S;1;2;39,110;0;551,19;0,00;551,19;469,63;40,60;0,00
553.694;09.04.2022;09:59:50;1.007;S;1;2;0,192;0;49,70;0,00;49,70;44,71;8,05;0,00
553.695;09.04.2022;10:45:18;2.560;S;1;2;2,188;21;185,76;0,00;185,76;123,85;22,29;0,00
553.696;09.04.2022;10:12:39;2.424;S;1;2;32,500;14;915,60;0,00;915,60;915,60;109,87;0,00
553.697;09.04.2022;10:20:23;1.784;S;1;2;23,540;14;571,86;0,00;571,86;414,18;68,63;3,00
553.698;09.04.2022;12:15:32;1.170;S;1;3;40,060;14;559,04;0,00;559,04;397,86;54,22;0,00
553.699;09.04.2022;10:27:06;1.150;S;1;3;40,600;14;1.121,00;0,00;1.121,00;1.091,42;115,35;3,00
553.700;09.04.2022;10:24:48;1.476;S;1;2;1,000;14;13,62;0,00;13,62;5,30;0,95;3,00
553.701;09.04.2022;10:32:04;2.652;S;1;2;3,036;0;126,67;0,00;126,67;97,55;10,48;0,00
553.702;09.04.2022;10:34:09;1.839;S;1;2;2,000;7;17,89;0,00;17,89;11,93;2,15;0,00
553.703;09.04.2022;10:35:54;1.557;S;1;2;31,900;14;312,30;0,00;312,30;255,77;30,96;0,00
553.704;09.04.2022;10:37:54;1.332;S;1;2;2,480;14;85,70;0,00;85,70;84,26;2,29;0,00
553.705;09.04.2022;10:40:45;2.270;S;1;2;59,520;14;2.189,06;0,00;2.189,06;2.078,03;269,18;0,00
553.706;09.04.2022;10:42:58;1.118;S;1;2;29,610;14;665,20;0,00;665,20;398,88;42,25;3,00
553.707;09.04.2022;10:44:21;1.438;S;1;2;38,950;14;1.465,02;0,00;1.465,02;1.049,96;134,41;3,00
553.708;09.04.2022;10:47:32;2.616;S;1;2;55,000;14;420,86;0,00;420,86;404,02;6,07;3,00
553.709;09.04.2022;10:49:34;2.330;S;1;2;12,240;28;304,92;0,00;304,92;203,29;36,59;0,00
553.710;09.04.2022;10:51:09;1.731;S;1;2;10,450;14;353,36;0,00;353,36;297,14;44,80;3,00
553.711;09.04.2022;10:52:45;1.394;S;1;2;26,660;14;535,14;0,00;535,14;234,41;34,45;3,00
553.712;09.04.2022;10:54:32;1.892;S;1;2;20,000;14;435,80;0,00;435,80;169,48;30,51;3,00
553.713;09.04.2022;10:56:02;2.250;S;1;2;22,340;14;757,89;0,00;757,89;570,22;75,59;3,00
